Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary,sgpar_random_delta,sgpar_randomized
Mookie Betts,LAD,hitter,22.967124591798648,651,567,155,24,95,90,9,0.273912,NA,NA,NA,NA,NA,NA,0.3266092531013721,0.2885676107641949,0.5067213520322474,0.07425484727411799,0.1336471699455079,1.3298002331174406,0,0,0,0,0,0,1.3298002331174406,0,0,0,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.23103307166749693,0.2380682788804608,0.37046961070802087,0.01650107717202622,0.12448127405960158,0,0,0,0,0,0.9805533124876064,0,0.9805533124876064,0.9805533124876064,3.7923250564334094,3.718447821172926,3.596609257265877,0.8424336973478942,4.568436331481791,0,0,0,0,0,16.5182521637019,16.5182521637019,Erie Lakers,OF,Opt,35,0,0.9805533124876064
Austin Riley,ATL,hitter,21.08206809902452,672,608,159,30,88,92,3,0.261171,NA,NA,NA,NA,NA,NA,0.3025433081360078,0.3607095134552436,0.517981826521853,0.02475161575803933,0.08598530100430445,1.2919715648754482,0,0,0,0,0,0,1.2919715648754482,0,0,0,1,0,0,1,0,1,0,0,3B,0.4471606183996464,0.4471606183996464,0.11757933111649396,0.08416555313955683,0.1869238765274513,0.04620301608167342,0.01228884153447088,0,0,0,0,0,0.18496397701951384,0.2765439603156868,0.3310579499944017,-0.02145140032363408,0.07369645946983357,0,0,0,0,0,0.8448109464758019,0,0.8448109464758019,0.8448109464758019,3.036117381489842,3.3228682657289985,4.177879440258342,-1.0951638065522624,2.7046444172989577,0,0,0,0,0,12.146345698223875,12.146345698223875,Erie Lakers,IL,Opt,35,0,0.8448109464758019
James Wood,WSN,hitter,26.007045816811655,644,558,146,27,89,84,16,0.261173,NA,NA,NA,NA,NA,NA,0.305981300273917,0.32463856210971925,0.472939928563431,0.13200861737620975,0.07892240001891106,1.3144908083421882,0,0,0,0,0,0,1.3144908083421882,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.16914921318513165,0.2092115178040413,0.25786486581196594,0.07095463183971273,0.10469421439973509,0,0,0,0,0,0.8118744430405866,0,0.8118744430405866,0.8118744430405866,2.776523702031603,2.58822051990456,3.1606566200215283,3.622464898595944,3.842255442619339,0,0,0,0,0,15.990121183172976,15.990121183172976,Erie Lakers,OF,Opt,2,0,0.8118744430405866
Ezequiel Tovar,COL,hitter,16.463915585992815,651,605,161,21,82,74,9,0.266018,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2524966594186705,0.4166375561154035,0.07425484727411799,0.10726167231108594,1.1325660904278307,0,0,0,0,0,0,1.1325660904278307,0,0,0,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.1863391738746776,0.2019973275349364,0.28038581479117697,0.01650107717202622,0.0980957764251796,0,0,0,0,0,0.7833191697979968,0,0.7833191697979968,0.7833191697979968,3.0586907449209937,2.8142659801582335,3.0516684607104407,0.8424336973478942,3.600094169755478,0,0,0,0,0,13.36715305289304,13.36715305289304,Erie Lakers,SS,2027,11,0,0.7833191697979968
Daylen Lile,WSN,hitter,14.632124929999511,553,505,135,11,66,64,14,0.267156,NA,NA,NA,NA,NA,NA,0.2269074811020059,0.1322601549335893,0.360335183667376,0.11550754020418354,0.09378529815121658,0.9287956580583712,0,0,0,0,0,0,0.9287956580583712,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.09007539401322054,0.01683311062791134,0.14526012091591095,0.05445355466768652,0.1195571125320406,0,0,0,0,0,0.42617929275677,0,0.42617929275677,0.42617929275677,1.4785553047404068,1.4579932186361932,0.2543057050592031,2.7800312012480504,4.3877206487854234,0,0,0,0,0,10.358606078469276,10.358606078469276,Erie Lakers,Util,2,1,0,0.42617929275677
Ryan O'Hearn,PIT,hitter,12.26131687883418,546,486,130,15,64,63,3,0.267138,NA,NA,NA,NA,NA,NA,0.22003149682618753,0.1803547567276218,0.3547049464225732,0.02475161575803933,0.0901920053239944,0.8700348210584162,0,0,0,0,0,0,0.8700348210584162,0,1,0,0,0,1,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,0.10589015784760276,0.0697371726013471,0.1565205954055164,-0.01650107717202621,0.10560206993057249,0,0,0,0,0,0.42124891861301256,0,0.42124891861301256,0.42124891861301256,1.738148984198646,1.5710159487630295,1.0535522066738428,-0.8424336973478935,3.87557354786968,0,0,0,0,0,7.395856990157305,7.395856990157305,Erie Lakers,1B/3B,2,11,0,0.42124891861301256
Lourdes Gurriel Jr.,ARI,hitter,10.926937792036682,469,433,115,15,52,61,7,0.265897,NA,NA,NA,NA,NA,NA,0.17877559117127736,0.1803547567276218,0.34344447193296773,0.05775377010209177,0.07637972550004457,0.8367083154340033,0,0,0,0,0,0,0.8367083154340033,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.041943504082492,0.06492771242194384,0.1283694091815027,-0.00330021543440524,0.1021515398808686,0,0,0,0,0,0.3340919501324019,0,0.3340919501324019,0.3340919501324019,0.6884875846501131,1.2884591234459382,0.9808934337997844,-0.16848673946957876,3.748939827568992,0,0,0,0,0,6.538293229995249,6.538293229995249,Erie Lakers,IL,Opt,13,0,0.3340919501324019
Brady Singer,CIN,pitcher,2.7228764897417443,NA,NA,NA,NA,NA,NA,NA,NA,169,10,0,160,4.37771,1.29694,0,0,0,0,0,0,0.2452991146598476,0,0.4415340025032112,0.04477933253093379,0.04638210302273037,0.777994552716723,0.777994552716723,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.20117392989052557,0.02558993854072717,0.03616589415500843,0,0.32967792517829114,0.32967792517829114,0.32967792517829114,0,0,0,0,0,5.499515033947628,-3.9795918367346967,5.30553384188253,1.7913237121718637,2.573692164496518,11.190472915763843,11.190472915763843,Erie Lakers,P,2,2,0,0.32967792517829114
Brandon Marsh,PHI,hitter,10.881977913401188,497,440,113,14,59,59,10,0.256036,NA,NA,NA,NA,NA,NA,0.20284153613664163,0.16833110627911368,0.33218399744336224,0.08250538586013109,0.04550616552119489,0.8313681912404436,0,0,0,0,0,0,0.8313681912404436,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.06600944904785627,0.05290406197343572,0.1171089346918972,0.02145140032363408,0.07127797990201891,0,0,0,0,0,0.32875182593884217,0,0.32875182593884217,0.32875182593884217,1.08352144469526,1.1754363933191014,0.7992465016146392,1.095163806552262,2.6158867305864906,0,0,0,0,0,6.769254876767754,6.769254876767754,Erie Lakers,OF,2,8,0,0.32875182593884217
Francisco Lindor,NYM,hitter,23.245488852251153,630,558,146,26,94,78,22,0.261141,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.31261491166121114,0.4391585050946145,0.1815118488922884,0.0787902618321733,1.3352467884437504,0,0,0,0,0,0,1.3352467884437504,0,0,0,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.22759507952958777,0.262115579777477,0.30290676377038794,0.12375807879019664,0.06962436594626698,0,0,0,0,0,0.9859998678139164,0,0.9859998678139164,0.9859998678139164,3.735891647855531,3.0403114404119065,3.959903121636167,6.318252730109206,2.555199449461095,0,0,0,0,0,19.609558389473907,19.609558389473907,National Pastime,SS,2,33,0,0.9859998678139164
Willy Adames,SFG,hitter,15.715364921894553,679,596,141,27,85,87,12,0.236338,NA,NA,NA,NA,NA,NA,0.29222933172228033,0.32463856210971925,0.4898306402978392,0.09900646303215732,-0.02523837925343794,1.180466617908558,0,0,0,0,0,0,1.180466617908558,0,0,0,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.19665315028840513,0.27413923022598513,0.3535788989736126,0.04125269293006555,-0.03440427513934427,0,0,0,0,0,0.8312196972787241,0,0.8312196972787241,0.8312196972787241,3.2279909706546284,3.548913725982671,4.141550053821312,2.1060842433697355,-1.262629593826469,0,0,0,0,0,11.761909400001878,11.761909400001878,National Pastime,2B/SS,2026,27,0,0.8312196972787241
Michael Harris II,ATL,hitter,23.6327493491691,574,539,148,22,71,77,18,0.275129,NA,NA,NA,NA,NA,NA,0.2440974417915518,0.2645203098671786,0.43352826784981174,0.14850969454823598,0.13190157501194374,1.222557289068722,0,0,0,0,0,0,1.222557289068722,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.10726535470276644,0.14909326556150063,0.2184532050983467,0.08745570901173896,0.15767338939276776,0,0,0,0,0,0.7199409237671205,0,0.7199409237671205,0.7199409237671205,1.7607223476297973,2.1926409644606317,2.252421959095801,4.464898595943839,5.786579917754589,0,0,0,0,0,16.45726378488466,16.45726378488466,National Pastime,OF,2028,21,0,0.7199409237671205
Brice Turang,MIL,hitter,19.183387619895964,651,582,151,14,83,68,28,0.258766,NA,NA,NA,NA,NA,NA,0.28535334744646196,0.16833110627911368,0.38285613264658697,0.23101508040836707,0.07195014716308305,1.1395058139436127,0,0,0,0,0,0,1.1395058139436127,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.17465000060578634,0.09618920358806496,0.21957925254730723,0.1518099099826412,0.06955131120897186,0,0,0,0,0,0.7117796779327716,0,0.7117796779327716,0.7117796779327716,2.8668171557562077,2.203943237473315,1.4531754574811624,7.750390015600625,2.5525183561113747,0,0,0,0,0,16.826844222422686,16.826844222422686,National Pastime,2B,Opt,7,0,0.7117796779327716
Alec Burleson,STL,hitter,20.58384231247654,602,551,152,22,70,79,6,0.275753,NA,NA,NA,NA,NA,NA,0.2406594496536426,0.2645203098671786,0.4447887423394172,0.04950323151607866,0.13738252975732765,1.136854263133645,0,0,0,0,0,0,1.136854263133645,0,1,0,0,0,1,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,0.12651811067505783,0.1539027257409039,0.24660439132236037,0.00825053858601312,0.15279259436390571,0,0,0,0,0,0.6880683606882408,0,0.6880683606882408,0.6880683606882408,2.0767494356659144,2.4751977897777224,2.325080731969859,0.42121684867394765,5.607455776354069,0,0,0,0,0,12.905700582441511,12.905700582441511,National Pastime,OF,Opt,1,0,0.6880683606882408
Ivan Herrera,STL,hitter,16.284157145546644,601,520,142,19,77,74,10,0.273415,NA,NA,NA,NA,NA,NA,0.26472539461900685,0.22844935852165427,0.4166375561154035,0.08250538586013109,0.12065632229939025,1.112974017415586,0,0,0,0,0,0,1.112974017415586,0,0,0,0,0,0,0,0,1,0,0,Util,0.5065872730080732,0.5065872730080732,0.13408169337845802,0.10580812394687146,0.2116969204045834,0.06105398553649701,-0.0060534502583367,0,0,0,0,0,0.13064370124054883,0.1226412345747828,0.20494063571082008,0.02145140032363408,0.12670977255772695,0,0,0,0,0,0.6063867444075127,0,0.6063867444075127,0.6063867444075127,2.144469525959368,2.0570136883084276,1.8527987082884816,1.095163806552262,4.650221753268315,0,0,0,0,0,11.799667482376854,11.799667482376854,National Pastime,C,Opt,2,0,0.6063867444075127
Nick Pivetta,SDP,pitcher,15.568392929567336,NA,NA,NA,NA,NA,NA,NA,NA,173,10,0,190,3.91615,1.16894,0,0,0,0,0,0,0.2452991146598476,0,0.5243216279725633,0.08148040561511143,0.10415943033011496,0.9552605785776372,0.9552605785776372,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.2839615553598777,0.06229101162490481,0.09394322146239302,0,0.5069439510392055,0.5069439510392055,0.5069439510392055,0,0,0,0,0,5.499515033947628,-3.9795918367346967,7.488881101916496,4.360439006185061,6.6853298842561335,20.054573189570625,20.054573189570625,National Pastime,P,2,13,0,0.5069439510392055
Freddy Peralta,NYM,pitcher,13.601413141219382,NA,NA,NA,NA,NA,NA,NA,NA,162,11,0,177,3.82935,1.21822,0,0,0,0,0,0,0.26982902612583237,0,0.4884469902691774,0.08257600329601804,0.07710246054098202,0.9179544802320098,0.9179544802320098,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.12755553962312077,-0.03627746556510604,0.24808691765649177,0.06338660930581143,0.06688625167326008,0,0.469637852693578,0.469637852693578,0.469637852693578,0,0,0,0,0,6.80892337536373,-3.9795918367346967,6.542763955901777,4.437132043242771,4.759860798856322,18.569088336629903,18.569088336629903,National Pastime,P,Opt,24,0,0.469637852693578
Nolan Gorman,STL,hitter,6.515195733465764,532,472,104,24,63,70,4,0.220305,NA,NA,NA,NA,NA,NA,0.21659350468827832,0.2885676107641949,0.3941166071361925,0.03300215434405244,-0.07598910855054816,0.8562907683821699,0,0,0,0,0,0,0.8562907683821699,0,0,1,1,0,0,1,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.10589015784760272,0.2164257080731462,0.23083972703691277,-0.04620301608167341,-0.07838794450465936,0,0,0,0,0,0.4285646323713289,0,0.4285646323713289,0.4285646323713289,1.7381489841986453,2.316965967600152,3.269644779332616,-2.358814352574103,-2.8768209221075383,0,0,0,0,0,2.089124456449772,2.089124456449772,National Pastime,Bench,2,6,0,0.4285646323713289
Matthew Boyd,CHC,pitcher,11.136808578548262,NA,NA,NA,NA,NA,NA,NA,NA,167,11,0,149,3.8897,1.22582,0,0,0,0,0,0,0.26982902612583237,0,0.4111785398311154,0.08062610229495196,0.07623353648598943,0.8378672047378891,0.8378672047378891,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.12755553962312077,-0.03627746556510604,0.1708184672184298,0.06143670830474535,0.0660173276182675,0,0.3895505771994574,0.3895505771994574,0.3895505771994574,0,0,0,0,0,6.80892337536373,-3.9795918367346967,4.504973179870078,4.30063683853416,4.698025108515253,16.332966665548525,16.332966665548525,National Pastime,P,2,7,0,0.3895505771994574
Mark Vientos,NYM,hitter,5.569175817526308,441,401,100,20,52,63,1,0.250147,NA,NA,NA,NA,NA,NA,0.17877559117127736,0.2404730089701624,0.3547049464225732,0.00825053858601311,0.0239971450832837,0.8062012302333097,0,0,0,0,0,0,0.8062012302333097,0,0,0,1,0,0,1,0,1,0,0,3B,0.4471606183996464,0.4471606183996464,0.11757933111649396,0.08416555313955683,0.1869238765274513,0.04620301608167342,0.01228884153447088,0,0,0,0,0,0.0611962600547834,0.15630745583060557,0.16778106989512193,-0.03795247749566031,0.01170830354881282,0,0,0,0,0,0.35904061183366337,0,0.35904061183366337,0.35904061183366337,1.0045146726862304,1.6840386788898662,2.361410118406889,-1.9375975039001567,0.4296922546503126,0,0,0,0,0,3.542058220733142,3.542058220733142,National Pastime,3B,Opt,1,0,0.35904061183366337
Tyler Stephenson,CIN,hitter,8.389513713124309,450,398,93,14,50,53,1,0.233814,NA,NA,NA,NA,NA,NA,0.171899606895459,0.16833110627911368,0.2984025739745457,0.00825053858601311,-0.02428771485447384,0.6225961108806576,0,0,0,0,0,0,0.6225961108806576,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,0.08870019715805684,0.1082128540365731,0.1598987377523981,-0.00825053858601311,-0.02852390197947526,0,0,0,0,0,0.3200373483815397,0,0.3200373483815397,0.3200373483815397,1.4559819413092552,1.604922767801081,1.634822389666308,-0.42121684867394704,-1.0468211472214526,0,0,0,0,0,3.227689102881244,3.227689102881244,National Pastime,C,2,12,0,0.3200373483815397
Raisel Iglesias,ATL,pitcher,10.672795074477504,NA,NA,NA,NA,NA,NA,NA,NA,66,5,26,71,3.61422,1.1511,0,0,0,0,0,0,0.1226495573299238,0.3627746556510604,0.19593071361079997,0.03997964952580201,0.04275088550324962,0.7640854616208357,0.7640854616208357,0,0,0,0,0,0,0,0,0,0,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.01962392917278779,0.32649719008595435,-0.04442935900188563,0.0207902555355954,0.03253467663552768,0,0.315768834082404,0.315768834082404,0.315768834082404,0,0,0,0,0,-1.0475266731328807,35.816326530612265,-1.171729696218227,1.455340647409234,2.315281960744488,37.36769276941488,37.36769276941488,National Pastime,P,2,24,0,0.315768834082404
Dennis Santana,PIT,pitcher,7.195537286601541,NA,NA,NA,NA,NA,NA,NA,NA,68,4,26,63,3.72236,1.24686,0,0,0,0,0,0,0.09811964586393904,0.3627746556510604,0.17385401348563942,0.03790889076285887,0.02737914613588645,0.7000363518993842,0.7000363518993842,0,0,0,0,0,0,0,0,0,0,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.04415384063877256,0.32649719008595435,-0.06650605912704619,0.01871949677265225,0.01716293726816451,0,0.25171972436095236,0.25171972436095236,0.25171972436095236,0,0,0,0,0,-2.356935014548983,35.816326530612265,-1.753955632227284,1.3103852670614418,1.221374950042625,34.23719610094007,34.23719610094007,National Pastime,P,2,3,0,0.25171972436095236
Matthew Liberatore,STL,pitcher,1.2473381913917456,NA,NA,NA,NA,NA,NA,NA,NA,150,9,0,125,4.22158,1.31324,0,0,0,0,0,0,0.22076920319386284,0,0.34494843945563375,0.05019832608296857,0.03490935336586978,0.6508253220983349,0.6508253220983349,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.10458836684294814,0.03100893209276196,0.02469314449814784,0,0.20250869455990317,0.20250869455990317,0.20250869455990317,0,0,0,0,0,4.1901066925315265,-3.9795918367346967,2.758295371842907,2.17065919320153,1.757250967977584,6.896720388818851,6.896720388818851,National Pastime,P,2,1,0,0.20250869455990317
Fernando Tatis Jr.,SDP,hitter,34.05658646237658,672,586,158,30,102,90,25,0.269868,NA,NA,NA,NA,NA,NA,0.35067519806673636,0.3607095134552436,0.5067213520322474,0.20626346465032777,0.12058874237759576,1.544958270582151,0,0,0,0,0,0,1.544958270582151,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.213843110977951,0.24528246914956564,0.2916462892807824,0.14520947911383075,0.14636055675841975,0,0,0,0,0,1.0423419052805496,0,1.0423419052805496,1.0423419052805496,3.5101580135440185,2.9272887102850698,3.705597416576963,7.413416536661469,5.371401361709422,0,0,0,0,0,22.927862038776944,22.927862038776944,Big Red Machine,OF,2026,31,0,1.0423419052805496
Ketel Marte,ARI,hitter,24.116792757500452,637,554,152,27,94,86,6,0.273492,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.32463856210971925,0.48420040305303647,0.04950323151607866,0.12886106777317813,1.3103745254154753,0,0,0,0,0,0,1.3103745254154753,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.21246791412278732,0.25249665941867055,0.3209235229537567,-0.02970193890964718,0.12646223181906693,0,0,0,0,0,0.8826483894046343,0,0.8826483894046343,0.8826483894046343,3.487584650112867,3.221147808614845,3.814585575888051,-1.516380655226209,4.641137060710665,0,0,0,0,0,13.64807444010022,13.64807444010022,Big Red Machine,2B,2,29,0,0.8826483894046343
Dansby Swanson,CHC,hitter,14.46049245028562,686,619,149,22,82,80,16,0.240936,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2645203098671786,0.45041897958422,0.13200861737620975,-0.00515014116537326,1.123713120970788,0,0,0,0,0,0,1.123713120970788,0,0,0,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.1863391738746776,0.21402097798344452,0.3141672382599935,0.07425484727411799,-0.01431603705127958,0,0,0,0,0,0.774466200340954,0,0.774466200340954,0.774466200340954,3.0586907449209937,3.1533341705387437,3.233315392895586,3.790951638065524,-0.5253955205872227,0,0,0,0,0,12.710896425833624,12.710896425833624,Big Red Machine,SS,2,19,0,0.774466200340954
Michael Busch,CHC,hitter,17.82064564012282,595,520,131,28,83,81,3,0.252723,NA,NA,NA,NA,NA,NA,0.28535334744646196,0.33666221255822737,0.4560492168290227,0.02475161575803933,0.04103122445052628,1.1438476170422776,0,0,0,0,0,0,1.1438476170422776,0,1,0,0,0,0,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,0.17121200846787718,0.2260446284319527,0.2578648658119659,-0.01650107717202621,0.05644128905710435,0,0,0,0,0,0.6950617145968738,0,0.6950617145968738,0.6950617145968738,2.81038374717833,2.588220519904559,3.4149623250807317,-0.8424336973478935,2.0713833263040304,0,0,0,0,0,10.042516221119758,10.042516221119758,Big Red Machine,1B,2027,11,0,0.6950617145968738
Otto Lopez,MIA,hitter,13.40934670904618,609,557,148,12,67,65,16,0.265806,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.14428380538209745,0.3659654209121787,0.13200861737620975,0.0978778086921595,0.9704811256025604,0,0,0,0,0,0,0.9704811256025604,0,0,1,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.13476929180603983,0.09378447349836336,0.22971367958795216,0.07425484727411799,0.08871191280625317,0,0,0,0,0,0.6212342049727265,0,0.6212342049727265,0.6212342049727265,2.2121896162528216,2.305663694587468,1.4168460710441335,3.790951638065524,3.2557083670696234,0,0,0,0,0,12.98135938701957,12.98135938701957,Big Red Machine,Util,2,1,0,0.6212342049727265
Kyle Stowers,MIA,hitter,16.5890750926009,609,537,130,27,73,84,4,0.242909,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.32463856210971925,0.472939928563431,0.03300215434405244,0.00337263902663134,1.084926710111204,0,0,0,0,0,0,1.084926710111204,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.1141413389785848,0.2092115178040413,0.25786486581196594,-0.02805183119244457,0.02914445340745536,0,0,0,0,0,0.5823103448096028,0,0.5823103448096028,0.5823103448096028,1.8735891647855536,2.58822051990456,3.1606566200215283,-1.4321372854914198,1.0695952528895851,0,0,0,0,0,7.259924272109807,7.259924272109807,Big Red Machine,OF,2,3,0,0.5823103448096028
Joey Ortiz,MIL,hitter,8.958920814409225,630,570,141,12,73,66,15,0.24812,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.14428380538209745,0.3715956581569815,0.12375807879019664,0.02556052408132688,0.9161714924779726,0,0,0,0,0,0,0.9161714924779726,0,0,0,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.15539724463349497,0.09378447349836336,0.2353439168327549,0.06600430868810486,0.01639462819542055,0,0,0,0,0,0.5669245718481387,0,0.5669245718481387,0.5669245718481387,2.550790067720091,2.3621750596508866,1.4168460710441335,3.369734789391575,0.601679374306805,0,0,0,0,0,10.301225362113492,10.301225362113492,Big Red Machine,3B,Opt,6,0,0.5669245718481387
Michael King,SDP,pitcher,12.284227294180816,NA,NA,NA,NA,NA,NA,NA,NA,161,10,0,170,3.68174,1.24559,0,0,0,0,0,0,0.2452991146598476,0,0.4691298776596619,0.09267393984349472,0.06534751386670663,0.8724504460297109,0.8724504460297109,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.2287698050469763,0.0734845458532881,0.05513130499898469,0,0.424133818491279,0.424133818491279,0.424133818491279,0,0,0,0,0,5.499515033947628,-3.9795918367346967,6.0333162618938525,5.143998656177898,3.9233374705517927,16.620575585836473,16.620575585836473,Big Red Machine,P,Opt,2,0,0.424133818491279
