Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary,sgpar_random_delta,sgpar_randomized
James Wood,WSN,hitter,24.818154231127178,644,558,146,27,89,84,16,0.261188,NA,NA,NA,NA,NA,NA,0.305981300273917,0.32463856210971925,0.472939928563431,0.13200861737620975,0.07898433979394436,1.3145527481172214,0,0,0,0,0,0,1.3145527481172214,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.17465000060578634,0.2188304381628478,0.2657471979546898,0.0528034469504839,0.08398135883884368,0,0,0,0,0,0.7960124425126516,0,0.7960124425126516,0.7960124425126516,2.811001352625322,2.623301770275834,3.219339622641509,3.3566433566433576,3.564610181869374,0,0,0,0,0,15.574896284055397,15.574896284055397,Erie Lakers,OF,Opt,2,0,0.7960124425126516
Ezequiel Tovar,COL,hitter,20.53650086652382,651,605,161,21,81,76,9,0.26603,NA,NA,NA,NA,NA,NA,0.2784773631706436,0.2524966594186705,0.42789803060500897,0.07425484727411799,0.10731539785072068,1.1404422983191616,0,0,0,0,0,0,1.1404422983191616,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.1829011817367684,0.2019973275349364,0.2916462892807824,0.01650107717202622,0.0981348303043626,0,0,0,0,0,0.791180706028876,0,0.791180706028876,0.791180706028876,2.9438045661351797,2.8789625360230544,2.9716981132075464,1.0489510489510494,4.165357885792582,0,0,0,0,0,14.008774150109414,14.008774150109414,Erie Lakers,SS,2027,11,0,0.791180706028876
Ryan O'Hearn,PIT,hitter,11.087358016084824,546,486,130,15,64,63,3,0.267159,NA,NA,NA,NA,NA,NA,0.22003149682618753,0.1803547567276218,0.3547049464225732,0.02475161575803933,0.09026753188838987,0.8701103476228117,0,0,0,0,0,0,0.8701103476228117,0,1,0,0,0,1,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.10657775627518461,0.0697371726013471,0.157646642854477,-0.01650107717202621,0.10604003376449048,0,0,0,0,0,0.423500528323473,0,0.423500528323473,0.423500528323473,1.715374841168996,1.5561959654178674,1.0259433962264148,-1.0489510489510483,4.500896261609947,0,0,0,0,0,7.749459415472177,7.749459415472177,Erie Lakers,1B/3B,2,11,0,0.423500528323473
Daylen Lile,WSN,hitter,13.447584357554929,553,505,135,11,66,64,14,0.267174,NA,NA,NA,NA,NA,NA,0.2269074811020059,0.1322601549335893,0.360335183667376,0.11550754020418354,0.09385256607894106,0.9288629259860958,0,0,0,0,0,0,0.9288629259860958,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.09557618143387522,0.02645203098671784,0.1531424530586348,0.03630236977845769,0.0988495851238404,0,0,0,0,0,0.4103226203815259,0,0.4103226203815259,0.4103226203815259,1.538303889822519,1.5117332235487857,0.3891509433962261,2.307692307692309,4.195695836288714,0,0,0,0,0,9.942576200748553,9.942576200748553,Erie Lakers,Util,2,1,0,0.4103226203815259
Brady Singer,CIN,pitcher,2.7230707577235655,NA,NA,NA,NA,NA,NA,NA,NA,169,10,0,160,4.37771,1.29694,0,0,0,0,0,0,0.2452991146598476,0,0.4415340025032112,0.04477933253093379,0.04638210302273037,0.777994552716723,0.777994552716723,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.2086248161827673,0.02144584822404605,0.03475054373317127,0,0.334022361878613,0.334022361878613,0.334022361878613,0,0,0,0,0,5.468676401318893,-3.9795918367346976,5.2076742524747415,1.6808094729541097,2.5798722624674566,10.957440552480502,10.957440552480502,Erie Lakers,P,2,2,0,0.334022361878613
Lourdes Gurriel Jr.,ARI,hitter,9.750243473074397,469,433,115,15,52,61,7,0.265909,NA,NA,NA,NA,NA,NA,0.17877559117127736,0.1803547567276218,0.34344447193296773,0.05775377010209177,0.07641817700196496,0.8367467669359236,0,0,0,0,0,0,0.8367467669359236,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.04744429150314669,0.07454663278075034,0.13625174132422654,-0.02145140032363408,0.08141519604686429,0,0,0,0,0,0.3182064613313538,0,0.3182064613313538,0.3182064613313538,0.763618477681682,1.3449979415397282,1.0966981132075468,-1.3636363636363638,3.4556887480762213,0,0,0,0,0,5.297366916868814,5.297366916868814,Erie Lakers,IL,Opt,13,0,0.3182064613313538
Brandon Marsh,PHI,hitter,9.7178376689815,497,440,113,14,59,59,10,0.256047,NA,NA,NA,NA,NA,NA,0.20284153613664163,0.16833110627911368,0.33218399744336224,0.08250538586013109,0.04554198254761813,0.8314040082668668,0,0,0,0,0,0,0.8314040082668668,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.07151023646851096,0.06252298233224222,0.12499126683462106,0.00330021543440524,0.05053900159251746,0,0,0,0,0,0.31286370266229696,0,0.31286370266229696,0.31286370266229696,1.1509611837521003,1.2338410868670235,0.9198113207547168,0.2097902097902098,2.145140804448083,0,0,0,0,0,5.659544605612133,5.659544605612133,Erie Lakers,OF,2,8,0,0.31286370266229696
Francisco Lindor,NYM,hitter,27.15469767844784,630,558,146,26,94,78,22,0.261149,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.31261491166121114,0.4391585050946145,0.1815118488922884,0.07882329637885781,1.3352798229904348,0,0,0,0,0,0,1.3352798229904348,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.22759507952958777,0.262115579777477,0.30290676377038794,0.12375807879019664,0.06964272883249972,0,0,0,0,0,0.986018230700149,0,0.986018230700149,0.986018230700149,3.663155305980242,2.9901193906957597,3.8561320754716975,7.867132867132869,2.956003376485905,0,0,0,0,0,21.332543015766475,21.332543015766475,National Pastime,SS,2,33,0,0.986018230700149
Willy Adames,SFG,hitter,19.681234913710792,679,596,141,27,85,87,12,0.236346,NA,NA,NA,NA,NA,NA,0.29222933172228033,0.32463856210971925,0.4898306402978392,0.09900646303215732,-0.02520309504228389,1.180501902119712,0,0,0,0,0,0,1.180501902119712,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.19665315028840513,0.27413923022598513,0.3535788989736126,0.04125269293006555,-0.03438366258864197,0,0,0,0,0,0.8312403098294264,0,0.8312403098294264,0.8312403098294264,3.1651432553182763,3.4903252367229305,4.033018867924527,2.6223776223776234,-1.4594233226045976,0,0,0,0,0,11.85144165973876,11.85144165973876,National Pastime,2B/SS,2026,27,0,0.8312403098294264
Brice Turang,MIL,hitter,19.155771438925893,651,582,151,14,83,68,28,0.258778,NA,NA,NA,NA,NA,NA,0.28535334744646196,0.16833110627911368,0.38285613264658697,0.23101508040836707,0.07200183024418622,1.139557497024716,0,0,0,0,0,0,1.139557497024716,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.17465000060578634,0.09618920358806496,0.21957925254730723,0.1518099099826412,0.06958825602771465,0,0,0,0,0,0.7118166227515145,0,0.7118166227515145,0.7118166227515145,2.811001352625322,2.1675586661177437,1.4150943396226414,9.650349650349652,2.953691264402264,0,0,0,0,0,18.99769527311762,18.99769527311762,National Pastime,2B,Opt,7,0,0.7118166227515145
Michael Harris II,ATL,hitter,22.419558900326173,574,539,148,22,71,77,18,0.275139,NA,NA,NA,NA,NA,NA,0.2440974417915518,0.2645203098671786,0.43352826784981174,0.14850969454823598,0.1319414621550059,1.2225971762117842,0,0,0,0,0,0,1.2225971762117842,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.11276614212342112,0.15871218592030717,0.22633553724107056,0.06930452412251013,0.13693848119990523,0,0,0,0,0,0.7040568706072142,0,0.7040568706072142,0.7040568706072142,1.814977251301389,2.234252778921366,2.3349056603773577,4.405594405594408,5.812388738691561,0,0,0,0,0,16.60211883488608,16.60211883488608,National Pastime,OF,2028,21,0,0.7040568706072142
Alec Burleson,STL,hitter,19.380479668500417,602,551,152,22,70,79,6,0.275768,NA,NA,NA,NA,NA,NA,0.2406594496536426,0.2645203098671786,0.4447887423394172,0.04950323151607866,0.1374436925100935,1.1369154258864105,0,0,0,0,0,0,1.1369154258864105,0,1,0,0,0,1,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.12720570910263967,0.1539027257409039,0.24773043877132095,0.00825053858601312,0.15321619438619413,0,0,0,0,0,0.6903056065870719,0,0.6903056065870719,0.6903056065870719,2.04738287494364,2.4454508027995057,2.2641509433962255,0.5244755244755254,6.50330042389946,0,0,0,0,0,13.784760569514358,13.784760569514358,National Pastime,OF,Opt,1,0,0.6903056065870719
Ivan Herrera,STL,hitter,16.987857411292623,601,520,142,19,77,74,10,0.273437,NA,NA,NA,NA,NA,NA,0.26472539461900685,0.22844935852165427,0.4166375561154035,0.08250538586013109,0.1207409807254811,1.1130586758416767,0,0,0,0,0,0,1.1130586758416767,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.13339409495087615,0.1226412345747828,0.2094448255066623,0.00330021543440524,0.12573799977038044,0,0,0,0,0,0.594518370237107,0,0.594518370237107,0.594518370237107,2.146985285076033,2.0675174969123096,1.804245283018867,0.2097902097902098,5.336981449531859,0,0,0,0,0,11.565519724329278,11.565519724329278,National Pastime,C,Opt,2,0,0.594518370237107
Nick Pivetta,SDP,pitcher,15.5348012946797,NA,NA,NA,NA,NA,NA,NA,NA,173,10,0,190,3.91626,1.16896,0,0,0,0,0,0,0.2452991146598476,0,0.5243216279725633,0.08147191152378029,0.10415057415416933,0.9552432283103603,0.9552432283103603,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.29141244165211944,0.05813842721689255,0.09251901486461024,0,0.5112710374722507,0.5112710374722507,0.5112710374722507,0,0,0,0,0,5.468676401318893,-3.9795918367346976,7.274211654250435,4.556575155616294,6.868590086899343,20.18846146135027,20.18846146135027,National Pastime,P,2,13,0,0.5112710374722507
Freddy Peralta,NYM,pitcher,13.572721869639524,NA,NA,NA,NA,NA,NA,NA,NA,162,11,0,177,3.82923,1.2182,0,0,0,0,0,0,0.26982902612583237,0,0.4884469902691774,0.08258468039194433,0.07711075360747456,0.9179714503944286,0.9179714503944286,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.13000853076971924,-0.03627746556510604,0.2555378039487335,0.05925119608505659,0.06547919431791546,0,0.4739992595563187,0.4739992595563187,0.4739992595563187,0,0,0,0,0,6.740461610927938,-3.9795918367346976,6.378712113480968,4.643787954815414,4.861160115553989,18.644529958043613,18.644529958043613,National Pastime,P,Opt,24,0,0.4739992595563187
Nolan Gorman,STL,hitter,6.566504760152629,532,472,104,24,63,70,4,0.220319,NA,NA,NA,NA,NA,NA,0.21659350468827832,0.2885676107641949,0.3941166071361925,0.03300215434405244,-0.07594020794918377,0.8563396689835343,0,0,0,0,0,0,0.8563396689835343,0,0,1,1,0,0,1,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.10589015784760272,0.2164257080731462,0.23083972703691277,-0.04620301608167341,-0.07835378216565533,0,0,0,0,0,0.4285987947103329,0,0.4285987947103329,0.4285987947103329,1.7043079067098403,2.278715520790449,3.1839622641509435,-2.9370629370629375,-3.325746255566488,0,0,0,0,0,0.9041764990218072,0.9041764990218072,National Pastime,Bench,2,6,0,0.4285987947103329
Matthew Boyd,CHC,pitcher,11.116987697033176,NA,NA,NA,NA,NA,NA,NA,NA,167,11,0,149,3.88941,1.22574,0,0,0,0,0,0,0.26982902612583237,0,0.4111785398311154,0.0806477191548136,0.0762677325873288,0.8379230176990902,0.8379230176990902,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.13000853076971924,-0.03627746556510604,0.1782693535106715,0.05731423484792586,0.0646361732977697,0,0.39395082686098026,0.39395082686098026,0.39395082686098026,0,0,0,0,0,6.740461610927938,-3.9795918367346976,4.449943871823655,4.491979420030399,4.798574431621941,16.501367497669236,16.501367497669236,National Pastime,P,2,7,0,0.39395082686098026
Mark Vientos,NYM,hitter,5.569084162153063,441,401,100,20,52,63,1,0.250159,NA,NA,NA,NA,NA,NA,0.17877559117127736,0.2404730089701624,0.3547049464225732,0.00825053858601311,0.02403275490376887,0.8062368400537949,0,0,0,0,0,0,0.8062368400537949,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.06050866162720156,0.15630745583060557,0.16552897499720087,-0.03960258521286292,0.01168880542703717,0,0,0,0,0,0.35443131266918226,0,0.35443131266918226,0.35443131266918226,0.9738902324056232,1.634005763688761,2.299528301886792,-2.517482517482518,0.4961343257027062,0,0,0,0,0,2.8860761062013647,2.8860761062013647,National Pastime,3B,Opt,1,0,0.35443131266918226
Raisel Iglesias,ATL,pitcher,10.629270057822524,NA,NA,NA,NA,NA,NA,NA,NA,66,5,26,71,3.61422,1.1511,0,0,0,0,0,0,0.1226495573299238,0.3627746556510604,0.19593071361079997,0.03997964952580201,0.04275088550324962,0.7640854616208357,0.7640854616208357,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.01717093802618932,0.32649719008595435,-0.03697847270964394,0.01664616521891427,0.03111932621369052,0,0.3201132707827259,0.3201132707827259,0.3201132707827259,0,0,0,0,0,-0.8902496467263311,35.81632653061228,-0.9230533727931424,1.3046363051725314,2.3102915206688204,37.617951336934155,37.617951336934155,National Pastime,P,2,24,0,0.3201132707827259
Tyler Stephenson,CIN,hitter,8.225285272919788,450,398,93,14,50,53,1,0.233826,NA,NA,NA,NA,NA,NA,0.171899606895459,0.16833110627911368,0.2984025739745457,0.00825053858601311,-0.02425237144162322,0.6226314542935083,0,0,0,0,0,0,0.6226314542935083,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.08870019715805684,0.1082128540365731,0.1598987377523981,-0.00825053858601311,-0.02849952864099855,0,0,0,0,0,0.3200617217200164,0,0.3200617217200164,0.3200617217200164,1.4276345452309704,1.5784273363524084,1.5919811320754718,-0.5244755244755246,-1.2096697573937472,0,0,0,0,0,2.8638977317895784,2.8638977317895784,National Pastime,C,2,12,0,0.3200617217200164
Dennis Santana,PIT,pitcher,7.154525391964888,NA,NA,NA,NA,NA,NA,NA,NA,68,4,26,63,3.7221,1.24681,0,0,0,0,0,0,0.09811964586393904,0.3627746556510604,0.17385401348563942,0.03791678227808402,0.027387848736526742,0.7000529460152497,0.7000529460152497,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.04170084949217409,0.32649719008595435,-0.05905517283480449,0.01458329797119627,0.01575628944696764,0,0.2560807551771397,0.2560807551771397,0.2560807551771397,0,0,0,0,0,-2.162034856335376,35.81632653061228,-1.4741300132666595,1.1429599389505836,1.1697432539692512,34.49286485393008,34.49286485393008,National Pastime,P,2,3,0,0.2560807551771397
Matthew Liberatore,STL,pitcher,1.2454209289886513,NA,NA,NA,NA,NA,NA,NA,NA,150,9,0,125,4.22159,1.31325,0,0,0,0,0,0,0.22076920319386284,0,0.34494843945563375,0.05019765655396194,0.03490551398323434,0.6508208131866928,0.6508208131866928,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.11203925313518984,0.0268641722470742,0.02327395469367524,0,0.20684862234858295,0.20684862234858295,0.20684862234858295,0,0,0,0,0,4.196891191709848,-3.9795918367346976,2.7967139504031024,2.105468374308693,1.727852968666558,6.847334648353503,6.847334648353503,National Pastime,P,2,1,0,0.20684862234858295
Fernando Tatis Jr.,SDP,hitter,32.84004037630166,672,586,158,30,102,90,25,0.269877,NA,NA,NA,NA,NA,NA,0.35067519806673636,0.3607095134552436,0.5067213520322474,0.20626346465032777,0.12062777109605752,1.5449972993006127,0,0,0,0,0,0,1.5449972993006127,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.21934389839860569,0.25490138950837216,0.2995286214235062,0.1270582942246019,0.12562479014095684,0,0,0,0,0,1.0264569936960428,0,1.0264569936960428,1.0264569936960428,3.530352092470385,2.9567723342939476,3.75,8.07692307692308,5.332176237955044,0,0,0,0,0,23.646223741642455,23.646223741642455,Big Red Machine,OF,2026,31,0,1.0264569936960428
Ketel Marte,ARI,hitter,24.073177101007865,637,554,152,27,94,86,6,0.273501,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.32463856210971925,0.48420040305303647,0.04950323151607866,0.12889796523056352,1.3104114228728607,0,0,0,0,0,0,1.3104114228728607,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.21246791412278732,0.25249665941867055,0.3209235229537567,-0.02970193890964718,0.12648439101409195,0,0,0,0,0,0.8826705485996593,0,0.8826705485996593,0.8826705485996593,3.4196827478788365,3.1679703581720866,3.714622641509434,-1.888111888111888,5.368662216118379,0,0,0,0,0,13.782826075566849,13.782826075566849,Big Red Machine,2B,2,29,0,0.8826705485996593
Dansby Swanson,CHC,hitter,18.420279655118566,686,619,149,22,82,80,16,0.240947,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2645203098671786,0.45041897958422,0.13200861737620975,-0.00509975312138263,1.1237635090147786,0,0,0,0,0,0,1.1237635090147786,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.1863391738746776,0.21402097798344452,0.3141672382599935,0.07425484727411799,-0.0142803206677407,0,0,0,0,0,0.7745019167244929,0,0.7745019167244929,0.7745019167244929,2.999139238430954,3.1012762453684646,3.1485849056603765,4.720279720279722,-0.6061318506440241,0,0,0,0,0,13.363148259095492,13.363148259095492,Big Red Machine,SS,2,19,0,0.7745019167244929
Michael Busch,CHC,hitter,18.541310568391104,602,526,133,28,84,82,4,0.252733,NA,NA,NA,NA,NA,NA,0.28879133958437114,0.33666221255822737,0.4616794540738255,0.03300215434405244,0.0415435867712176,1.161678747331694,0,0,0,0,0,0,1.161678747331694,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.1753375990333682,0.2260446284319527,0.26462115050572926,-0.0082505385860131,0.05731608864731821,0,0,0,0,0,0.7150689280323552,0,0.7150689280323552,0.7150689280323552,2.8220682870844773,2.612186084808563,3.325471698113207,-0.524475524475524,2.4327959918964703,0,0,0,0,0,10.668046537427196,10.668046537427196,Big Red Machine,1B,2027,11,0,0.7150689280323552
Otto Lopez,MIA,hitter,13.382264651540074,609,557,148,12,67,65,16,0.26582,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.14428380538209745,0.3659654209121787,0.13200861737620975,0.09793551554588836,0.9705388324562894,0,0,0,0,0,0,0.9705388324562894,0,0,1,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.13476929180603983,0.09378447349836336,0.22971367958795216,0.07425484727411799,0.08875494799953028,0,0,0,0,0,0.6212772401660037,0,0.6212772401660037,0.6212772401660037,2.1691191539943424,2.267599835323178,1.3797169811320755,4.720279720279722,3.767226390531794,0,0,0,0,0,14.303942081261113,14.303942081261113,Big Red Machine,Util,2,1,0,0.6212772401660037
Joey Ortiz,MIL,hitter,12.912357148978252,630,570,141,12,73,66,15,0.248135,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.14428380538209745,0.3715956581569815,0.12375807879019664,0.02562379589453295,0.9162347642911788,0,0,0,0,0,0,0.9162347642911788,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.15539724463349497,0.09378447349836336,0.2353439168327549,0.06600430868810486,0.01644322834817486,0,0,0,0,0,0.566973172000893,0,0.566973172000893,0.566973172000893,2.501127187768988,2.3231782626595305,1.3797169811320755,4.195804195804196,0.6979370184422024,0,0,0,0,0,11.09776364580699,11.09776364580699,Big Red Machine,3B,Opt,6,0,0.566973172000893
Kyle Stowers,MIA,hitter,15.446514842184168,609,537,130,27,73,84,4,0.242921,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.32463856210971925,0.472939928563431,0.03300215434405244,0.0034203259932161,1.084974397077789,0,0,0,0,0,0,1.084974397077789,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.11964212639923948,0.2188304381628478,0.2657471979546898,-0.04620301608167341,0.00841734503811543,0,0,0,0,0,0.5664340914732191,0,0.5664340914732191,0.5664340914732191,1.9256465958929376,2.623301770275834,3.219339622641509,-2.9370629370629375,0.3572763556344838,0,0,0,0,0,5.1885014073818265,5.1885014073818265,Big Red Machine,OF,2,3,0,0.5664340914732191
Michael King,SDP,pitcher,12.250889730152604,NA,NA,NA,NA,NA,NA,NA,NA,161,10,0,170,3.68187,1.24561,0,0,0,0,0,0,0.2452991146598476,0,0.4691298776596619,0.0926645976820885,0.06533927199198256,0.8724328619935805,0.8724328619935805,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.236220691339218,0.06933111337520076,0.05370771270242346,0,0.42846067115547065,0.42846067115547065,0.42846067115547065,0,0,0,0,0,5.468676401318893,-3.9795918367346976,5.89652005306664,5.433797297923215,3.987248065683971,16.806649981258023,16.806649981258023,Big Red Machine,P,Opt,2,0,0.42846067115547065
Sandy Alcantara,MIA,pitcher,7.875634426101367,NA,NA,NA,NA,NA,NA,NA,NA,188,11,0,156,4.07592,1.25788,0,0,0,0,0,0,0.26982902612583237,0,0.4304956524406309,0.07513819261108858,0.07039243346318884,0.8458553046407407,0.8458553046407407,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.13000853076971924,-0.03627746556510604,0.19758646612018704,0.05180470830420083,0.05876087417362974,0,0.4018831138026307,0.4018831138026307,0.4018831138026307,0,0,0,0,0,6.740461610927938,-3.9795918367346976,4.932135932237983,4.0601725588869035,4.362393594842707,16.115571860160834,16.115571860160834,Big Red Machine,P,2,18,0,0.4018831138026307
Ryan Walker,SFG,pitcher,11.337172694124025,NA,NA,NA,NA,NA,NA,NA,NA,63,5,27,68,3.27066,1.18208,0,0,0,0,0,0,0.1226495573299238,0.376727527022255,0.18765195106386476,0.04782337492133099,0.03581201232502449,0.7706644226623991,0.7706644226623991,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.01717093802618932,0.34045006145714896,-0.04525723525657915,0.02448989061444325,0.02418045303546539,0,0.32669223182428914,0.32669223182428914,0.32669223182428914,0,0,0,0,0,-0.8902496467263311,37.34693877551023,-1.1297071129707117,1.9193850346386645,1.7951511941537404,39.04151824460559,39.04151824460559,Big Red Machine,P,2,1,0,0.32669223182428914
