Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary
Victor Scott II,STL,hitter,10.656372331739345,581,515,117,9,65,50,38,0.226257,NA,NA,NA,NA,NA,NA,0.2234694889640967,0.10821285403657308,0.28151186224013747,0.31352046626849817,-0.06022812307793927,0.8664865484313662,0,0,0,0,0,0,0.8664865484313662,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.09213818929596604,0.00240473008970161,0.07431913163139628,0.23431529584277233,-0.05523110403303993,0,0,0,0,0,0.3479462428267963,0,0.3479462428267963,0.3479462428267963,1.4829692175267448,0.7336352408398515,0.0353773584905659,14.8951048951049,-2.3442982885030386,0,0,0,0,0,14.802788423459026,14.802788423459026,Free At Last,OF,2,5
Xander Bogaerts,SDP,hitter,15.865824710306049,609,546,144,13,72,60,17,0.264429,NA,NA,NA,NA,NA,NA,0.24753543392946095,0.15630745583060557,0.337814234688165,0.14025915596222285,0.09038106351906766,0.972297343929522,0,0,0,0,0,0,0.972297343929522,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.15195925249558576,0.10580812394687147,0.20156249336393847,0.08250538586013109,0.08120049597270958,0,0,0,0,0,0.6230357516392364,0,0.6230357516392364,0.6230357516392364,2.445792515473213,1.9897076986414164,1.5566037735849056,5.244755244755246,3.4465757487039603,0,0,0,0,0,14.68343498115874,14.68343498115874,NA,NA,NA,NA
Dylan Crews,WSN,hitter,16.647603600042075,595,539,131,18,72,69,26,0.243573,NA,NA,NA,NA,NA,NA,0.24753543392946095,0.21642570807314615,0.38848636989138974,0.21451400323634084,0.00603370636516053,1.0729952214954983,0,0,0,0,0,0,1.0729952214954983,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.11620413426133028,0.11061758412627468,0.18129363928264855,0.135308832810615,0.01103072541005986,0,0,0,0,0,0.5544549158909284,0,0.5544549158909284,0.5544549158909284,1.870311923597163,1.7896253602305476,1.6273584905660372,8.601398601398603,0.4682019516445108,0,0,0,0,0,14.356896327436862,14.356896327436862,Blue Socks,Util,Opt,1
Otto Lopez,MIA,hitter,13.382264651540073,609,557,148,12,67,65,16,0.26582,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.14428380538209745,0.3659654209121787,0.13200861737620975,0.09793551554588836,0.9705388324562894,0,0,0,0,0,0,0.9705388324562894,0,0,1,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.13476929180603983,0.09378447349836336,0.22971367958795216,0.07425484727411799,0.08875494799953028,0,0,0,0,0,0.6212772401660037,0,0.6212772401660037,0.6212772401660037,2.1691191539943424,2.267599835323178,1.3797169811320755,4.720279720279722,3.767226390531794,0,0,0,0,0,14.303942081261113,14.303942081261113,Big Red Machine,Util,2,1
Ezequiel Tovar,COL,hitter,20.53650086652382,651,605,161,21,81,76,9,0.26603,NA,NA,NA,NA,NA,NA,0.2784773631706436,0.2524966594186705,0.42789803060500897,0.07425484727411799,0.10731539785072068,1.1404422983191616,0,0,0,0,0,0,1.1404422983191616,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.1829011817367684,0.2019973275349364,0.2916462892807824,0.01650107717202622,0.0981348303043626,0,0,0,0,0,0.791180706028876,0,0.791180706028876,0.791180706028876,2.9438045661351797,2.8789625360230544,2.9716981132075464,1.0489510489510494,4.165357885792582,0,0,0,0,0,14.008774150109414,14.008774150109414,Erie Lakers,SS,2027,11
Manny Machado,SDP,hitter,20.154028045596704,644,583,153,26,80,90,9,0.262989,NA,NA,NA,NA,NA,NA,0.2750393710327344,0.31261491166121114,0.5067213520322474,0.07425484727411799,0.09029316156593786,1.2589236435662488,0,0,0,0,0,0,1.2589236435662488,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.1567724414886586,0.22844935852165432,0.3175453806068751,0.02640172347524196,0.07794921208920617,0,0,0,0,0,0.8071181161816361,0,0.8071181161816361,0.8071181161816361,2.523261056687297,3.134623301770276,3.3608490566037736,1.6783216783216792,3.308574175550996,0,0,0,0,0,14.00562926893402,14.00562926893402,Hoosiers,3B,Opt,25
Alec Burleson,STL,hitter,19.380479668500413,602,551,152,22,70,79,6,0.275768,NA,NA,NA,NA,NA,NA,0.2406594496536426,0.2645203098671786,0.4447887423394172,0.04950323151607866,0.1374436925100935,1.1369154258864105,0,0,0,0,0,0,1.1369154258864105,0,1,0,0,0,1,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.12720570910263967,0.1539027257409039,0.24773043877132095,0.00825053858601312,0.15321619438619413,0,0,0,0,0,0.6903056065870719,0,0.6903056065870719,0.6903056065870719,2.04738287494364,2.4454508027995057,2.2641509433962255,0.5244755244755254,6.50330042389946,0,0,0,0,0,13.784760569514358,13.784760569514358,National Pastime,OF,Opt,1
Ketel Marte,ARI,hitter,24.07317710100786,637,554,152,27,94,86,6,0.273501,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.32463856210971925,0.48420040305303647,0.04950323151607866,0.12889796523056352,1.3104114228728607,0,0,0,0,0,0,1.3104114228728607,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.21246791412278732,0.25249665941867055,0.3209235229537567,-0.02970193890964718,0.12648439101409195,0,0,0,0,0,0.8826705485996593,0,0.8826705485996593,0.8826705485996593,3.4196827478788365,3.1679703581720866,3.714622641509434,-1.888111888111888,5.368662216118379,0,0,0,0,0,13.782826075566849,13.782826075566849,Big Red Machine,2B,2,29
Robbie Ray,SFG,pitcher,5.572023491849762,NA,NA,NA,NA,NA,NA,NA,NA,174,10,0,176,4.12049,1.29856,0,0,0,0,0,0,0.2452991146598476,0,0.48568740275353234,0.06608124998108193,0.04703285780660317,0.844100625201065,0.844100625201065,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.2527782164330884,0.04274776567419419,0.03540129851704407,0,0.4001284343629551,0.4001284343629551,0.4001284343629551,0,0,0,0,0,5.468676401318893,-3.9795918367346976,6.309827533421777,3.350338431111609,2.628184145857612,13.777434674975192,13.777434674975192,Free Birds,P,Opt,5
Emmet Sheehan,LAD,pitcher,10.779623614564525,NA,NA,NA,NA,NA,NA,NA,NA,143,9,0,162,3.96427,1.19896,0,0,0,0,0,0,0.22076920319386284,0,0.44705317753450136,0.06427943136214008,0.07510914661095923,0.8072109587014635,0.8072109587014635,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.21414399121405744,0.04094594705525234,0.06347758732140013,0,0.3632387678633536,0.3632387678633536,0.3632387678633536,0,0,0,0,0,4.196891191709848,-3.9795918367346976,5.345443412593122,3.2091216430590452,4.71256127893373,13.484425689561048,13.484425689561048,Blue Socks,P,2,1
Joe Musgrove,SDP,pitcher,9.93055048215516,NA,NA,NA,NA,NA,NA,NA,NA,158,9,0,145,3.89021,1.2147,0,0,0,0,0,0,0.22076920319386284,0,0.4001401897685352,0.07624501591135754,0.07662223678085472,0.7737766456546102,0.7737766456546102,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1672310034480913,0.0529115316044698,0.06499067749129563,0,0.3298044548165004,0.3298044548165004,0.3298044548165004,0,0,0,0,0,4.196891191709848,-3.9795918367346976,4.174405551586898,4.146919376664551,4.824892740274272,13.363517023500872,13.363517023500872,NA,NA,NA,NA
Dansby Swanson,CHC,hitter,18.420279655118563,686,619,149,22,82,80,16,0.240947,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2645203098671786,0.45041897958422,0.13200861737620975,-0.00509975312138263,1.1237635090147786,0,0,0,0,0,0,1.1237635090147786,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.1863391738746776,0.21402097798344452,0.3141672382599935,0.07425484727411799,-0.0142803206677407,0,0,0,0,0,0.7745019167244929,0,0.7745019167244929,0.7745019167244929,2.999139238430954,3.1012762453684646,3.1485849056603765,4.720279720279722,-0.6061318506440241,0,0,0,0,0,13.363148259095492,13.363148259095492,Big Red Machine,SS,2,19
Christian Yelich,MIL,hitter,17.66782310324062,630,553,141,20,81,80,17,0.255896,NA,NA,NA,NA,NA,NA,0.2784773631706436,0.2404730089701624,0.45041897958422,0.14025915596222285,0.05662005179333707,1.1662485594805858,0,0,0,0,0,0,1.1662485594805858,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.1471460635025129,0.13466488502329094,0.2432262489754788,0.061053985536497,0.0616170708382364,0,0,0,0,0,0.647708253876016,0,0.647708253876016,0.647708253876016,2.3683239742591295,2.400988060930424,1.9811320754716977,3.8811188811188817,2.615352277264583,0,0,0,0,0,13.246915269044717,13.246915269044717,NA,NA,NA,NA
Hunter Goodman,COL,hitter,25.80467779402877,583,538,139,29,74,89,2,0.25869,NA,NA,NA,NA,NA,NA,0.25441141820527935,0.3486858630067355,0.5010911147874447,0.01650107717202622,0.06620803726585335,1.1868975104373392,0,0,0,0,0,0,1.1868975104373392,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.1712120084678772,0.2885676107641949,0.3625872785652971,0,0.06196088006647802,0,0,0,0,0,0.8843277778638473,0,0.8843277778638473,0.8843277778638473,2.7556666803295484,3.5792507204610953,4.245283018867924,0,2.629945347590612,0,0,0,0,0,13.21014576724918,13.21014576724918,Louisville Sluggers,C,2,7
Kevin Ginkel,ARI,pitcher,2.7843448463929423,NA,NA,NA,NA,NA,NA,NA,NA,62,4,12,64,3.60705,1.27892,0,0,0,0,0,0,0.09811964586393904,0.16743445645433555,0.17661360100128448,0.03775506208004545,0.0198755940225194,0.4997983594221239,0.4997983594221239,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.04170084949217409,0.1311569908892295,-0.05629558531915943,0.01442157777315771,0.0082440347329603,0,0.05582616858401398,0.05582616858401398,0.05582616858401398,0,0,0,0,0,-2.162034856335376,14.387755102040826,-1.4052454332074702,1.1302851854042788,0.6120352159578039,12.562795213860062,12.562795213860062,Westside Marauders,IL,2,2
Nick Lodolo,CIN,pitcher,8.069466171621386,NA,NA,NA,NA,NA,NA,NA,NA,151,9,0,154,4.1343,1.20156,0,0,0,0,0,0,0.22076920319386284,0,0.4249764774093408,0.0564155884214363,0.07830616249576397,0.7804674315204039,0.7804674315204039,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1920672910888969,0.03308210411454856,0.06667460320620487,0,0.336495240682294,0.336495240682294,0.336495240682294,0,0,0,0,0,4.196891191709848,-3.9795918367346976,4.794366772119605,2.592796209321338,4.949906992635543,12.554369329051635,12.554369329051635,NA,NA,NA,NA
Brenton Doyle,COL,hitter,16.15258641271067,595,548,136,19,69,70,21,0.247605,NA,NA,NA,NA,NA,NA,0.23722145751573345,0.22844935852165427,0.3941166071361925,0.1732613103062753,0.02248548968718994,1.0555342231670457,0,0,0,0,0,0,1.0555342231670457,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.10589015784760278,0.1226412345747828,0.18692387652745132,0.09405613988054946,0.02748250873208927,0,0,0,0,0,0.5369939175624756,0,0.5369939175624756,0.5369939175624756,1.7043079067098414,1.8452037875669,1.804245283018867,5.979020979020982,1.166502088132541,0,0,0,0,0,12.499280044449131,12.499280044449131,Westside Marauders,OF,2,10
Merrill Kelly,ARI,pitcher,7.450842520247391,NA,NA,NA,NA,NA,NA,NA,NA,159,10,0,141,3.93709,1.27337,0,0,0,0,0,0,0.2452991146598476,0,0.38910183970595486,0.07340050220099455,0.05322999024926241,0.7610314468160595,0.7610314468160595,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.15619265338551094,0.05006701789410681,0.04159843095970331,0,0.3170592559779495,0.3170592559779495,0.3170592559779495,0,0,0,0,0,5.468676401318893,-3.9795918367346976,3.898867231350138,3.923981792644666,3.088257813147961,12.40019140172696,12.40019140172696,NA,NA,NA,NA
Masyn Winn,STL,hitter,16.05755992310132,644,587,150,15,79,68,13,0.25536,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.1803547567276218,0.38285613264658697,0.10725700161817042,0.05777286877713753,0.999842138664342,0,0,0,0,0,0,0.999842138664342,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.17602519746095002,0.1298554248438877,0.2466043913223604,0.04950323151607865,0.04859230123077945,0,0,0,0,0,0.6505805463740562,0,0.6505805463740562,0.6505805463740562,2.833135221543632,2.4343351173322354,1.910377358490566,3.1468531468531475,2.062512611400907,0,0,0,0,0,12.387213455620488,12.387213455620488,Westside Marauders,IL,Opt,11
Tyler Glasnow,LAD,pitcher,11.76108141549373,NA,NA,NA,NA,NA,NA,NA,NA,133,8,0,155,3.67865,1.197,0,0,0,0,0,0,0.19623929172787807,0,0.42773606492498584,0.07674017047143554,0.07052399224633349,0.771239519370633,0.771239519370633,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.05641879637176494,-0.03627746556510604,0.19482687860454193,0.0534066861645478,0.05889243295677439,0,0.327267328532523,0.327267328532523,0.327267328532523,0,0,0,0,0,2.925105982100803,-3.9795918367346976,4.863251352178794,4.185726910246848,4.372160488222129,12.366652896013878,12.366652896013878,Hoosiers,P,Opt,11
Shota Imanaga,CHC,pitcher,9.224197933692496,NA,NA,NA,NA,NA,NA,NA,NA,147,9,0,134,4.04115,1.17638,0,0,0,0,0,0,0.22076920319386284,0,0.3697847270964394,0.06103306519110254,0.08570604123186622,0.737293036713271,0.737293036713271,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.13687554077599548,0.0376995808842148,0.07407448194230712,0,0.29332084587516105,0.29332084587516105,0.29332084587516105,0,0,0,0,0,4.196891191709848,-3.9795918367346976,3.41667517093581,2.954689038857382,5.49927226425487,12.087935829023213,12.087935829023213,Melonheads,P,Opt,13
Brandon Pfaadt,ARI,pitcher,5.318911981117317,NA,NA,NA,NA,NA,NA,NA,NA,163,10,0,145,4.2175,1.25103,0,0,0,0,0,0,0.2452991146598476,0,0.4001401897685352,0.05484569005721788,0.0638896459783162,0.7641746404639169,0.7641746404639169,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1672310034480913,0.03151220575033014,0.0522580866887571,0,0.32020244962580696,0.32020244962580696,0.32020244962580696,0,0,0,0,0,5.468676401318893,-3.9795918367346976,4.174405551586898,2.4697560751850323,3.879628168501205,12.01287435985733,12.01287435985733,Westside Marauders,P,Opt,10
Austin Riley,ATL,hitter,21.05430219132476,672,608,159,30,88,92,3,0.26118,NA,NA,NA,NA,NA,NA,0.3025433081360078,0.3607095134552436,0.517981826521853,0.02475161575803933,0.08602579496475653,1.2920120588359003,0,0,0,0,0,0,1.2920120588359003,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.184276378591932,0.2765439603156868,0.32880585509648064,-0.0231015080408367,0.07368184548802484,0,0,0,0,0,0.8402065314512875,0,0.8402065314512875,0.8402065314512875,2.9659384350534888,3.245780156442981,4.068396226415094,-1.4685314685314683,3.12744471245752,0,0,0,0,0,11.939028061837616,11.939028061837616,Erie Lakers,IL,Opt,35
Willy Adames,SFG,hitter,19.68123491371079,679,596,141,27,85,87,12,0.236346,NA,NA,NA,NA,NA,NA,0.29222933172228033,0.32463856210971925,0.4898306402978392,0.09900646303215732,-0.02520309504228389,1.180501902119712,0,0,0,0,0,0,1.180501902119712,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.19665315028840513,0.27413923022598513,0.3535788989736126,0.04125269293006555,-0.03438366258864197,0,0,0,0,0,0.8312403098294264,0,0.8312403098294264,0.8312403098294264,3.1651432553182763,3.4903252367229305,4.033018867924527,2.6223776223776234,-1.4594233226045976,0,0,0,0,0,11.85144165973876,11.85144165973876,National Pastime,2B/SS,2026,27
Mitch Keller,PIT,pitcher,3.335713339672293,NA,NA,NA,NA,NA,NA,NA,NA,175,10,0,152,4.19268,1.29668,0,0,0,0,0,0,0.2452991146598476,0,0.4194573023780506,0.06082214239757963,0.04814526617846836,0.7737238256139463,0.7737238256139463,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1865481160576067,0.03748865809069189,0.03651370688890926,0,0.3297516347758363,0.3297516347758363,0.3297516347758363,0,0,0,0,0,5.468676401318893,-3.9795918367346976,4.6565976120012245,2.938158052266805,2.7107690839566416,11.794609312808866,11.794609312808866,Free Birds,P,2,6
Justin Crawford,PHI,hitter,10.172530746412338,427,388,107,6,56,43,22,0.276442,NA,NA,NA,NA,NA,NA,0.19252755972291408,0.07214190269104873,0.24210020152651823,0.1815118488922884,0.09871955041864076,0.7870010632514103,0,0,0,0,0,0,0.7870010632514103,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.0611962600547834,-0.03366622125582273,0.03490747091777704,0.10230667846656256,0.10371656946354008,0,0,0,0,0,0.26846075764684035,0,0.26846075764684035,0.26846075764684035,0.9849571668647782,0.34458624948538485,-0.4952830188679244,6.503496503496505,4.402276227129782,0,0,0,0,0,11.740033128108523,11.740033128108523,NA,NA,NA,NA
Agustin Ramirez,MIA,hitter,16.66636797554362,480,436,106,18,60,62,12,0.243631,NA,NA,NA,NA,NA,NA,0.2062795282745508,0.21642570807314615,0.3490747091777705,0.09900646303215732,0.00506783410498219,0.875854242662607,0,0,0,0,0,0,0.875854242662607,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.12308011853714863,0.15630745583060557,0.21057087295562288,0.0825053858601311,8.206769056068597e-4,0,0,0,0,0,0.573284510089115,0,0.573284510089115,0.573284510089115,1.980981268188711,2.0786331823795803,2.299528301886792,5.244755244755247,0.0348338404402929,0,0,0,0,0,11.638731837650624,11.638731837650624,Hoosiers,C,2,2
Ivan Herrera,STL,hitter,16.987857411292623,601,520,142,19,77,74,10,0.273437,NA,NA,NA,NA,NA,NA,0.26472539461900685,0.22844935852165427,0.4166375561154035,0.08250538586013109,0.1207409807254811,1.1130586758416767,0,0,0,0,0,0,1.1130586758416767,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.13339409495087615,0.1226412345747828,0.2094448255066623,0.00330021543440524,0.12573799977038044,0,0,0,0,0,0.594518370237107,0,0.594518370237107,0.594518370237107,2.146985285076033,2.0675174969123096,1.804245283018867,0.2097902097902098,5.336981449531859,0,0,0,0,0,11.565519724329278,11.565519724329278,National Pastime,C,Opt,2
Jackson Merrill,SDP,hitter,21.66373805828329,630,576,155,24,82,84,7,0.269561,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2885676107641949,0.472939928563431,0.05775377010209177,0.11722231970845744,1.218398984446728,0,0,0,0,0,0,1.218398984446728,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.1505840556404221,0.18275948681732343,0.2657471979546898,-0.02145140032363408,0.12221933875335676,0,0,0,0,0,0.699858678842158,0,0.699858678842158,0.699858678842158,2.423658646554904,2.623301770275834,2.688679245283019,-1.3636363636363638,5.18763098579504,0,0,0,0,0,11.559634284272434,11.559634284272434,Louisville Sluggers,OF,Opt,7
Nolan McLean,NYM,pitcher,7.010692961168107,NA,NA,NA,NA,NA,NA,NA,NA,145,10,0,140,3.81902,1.29399,0,0,0,0,0,0,0.2452991146598476,0,0.3863422521903098,0.07457918958250566,0.04089015944107413,0.7471107158737372,0.7471107158737372,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1534330658698659,0.05124570527561792,0.02925860015151503,0,0.3031385250356273,0.3031385250356273,0.3031385250356273,0,0,0,0,0,5.468676401318893,-3.9795918367346976,3.829982651290949,4.016360928027803,2.172151651758667,11.507579795661613,11.507579795661613,Hoosiers,P,2,1
Reynaldo Lopez,ATL,pitcher,8.368578043697553,NA,NA,NA,NA,NA,NA,NA,NA,144,9,0,145,3.82855,1.25643,0,0,0,0,0,0,0.22076920319386284,0,0.4001401897685352,0.07345231164639407,0.05445205067295182,0.7488137552817439,0.7488137552817439,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1672310034480913,0.05011882733950633,0.04282049138339272,0,0.30484156444363403,0.30484156444363403,0.30484156444363403,0,0,0,0,0,4.196891191709848,-3.9795918367346976,4.174405551586898,3.928042336471437,3.1789832940021228,11.498730537035607,11.498730537035607,Free Birds,IL,Opt,4
Rafael Devers,SFG,hitter,22.005534589918614,686,589,149,31,94,93,2,0.252533,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.3727331639037517,0.5236120637666557,0.01650107717202622,0.0456475945774543,1.2816651603833509,0,0,0,0,0,0,1.2816651603833509,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.20971752041246,0.262115579777477,0.3265537601985595,-0.02475161575803932,0.06142009645355492,0,0,0,0,0,0.8350553410840121,0,0.8350553410840121,0.8350553410840121,3.3754150100422176,3.2235487855084393,3.8561320754716975,-1.573426573426573,2.6069916493001033,0,0,0,0,0,11.488660946895884,11.488660946895884,Hoosiers,1B/3B,2,30
Matt Olson,ATL,hitter,22.37548219534639,686,595,151,32,91,97,1,0.253219,NA,NA,NA,NA,NA,NA,0.3128572845497354,0.38475681435225983,0.5461330127458668,0.00825053858601311,0.04913314010186783,1.301130790335743,0,0,0,0,0,0,1.301130790335743,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.19940354399873245,0.27413923022598513,0.34907470917777056,-0.03300215434405243,0.06490564197796846,0,0,0,0,0,0.8545209710364042,0,0.8545209710364042,0.8545209710364042,3.2094109931548953,3.44586249485385,4.033018867924527,-2.097902097902098,2.7549365175122973,0,0,0,0,0,11.345326775543471,11.345326775543471,Free Birds,1B,2027,38
